id	text	count
16983240174	表面 种族 平权 内核 白人 救赎 	675
15587026164	剧情 俗套 结局 在 白人 视角 消除 种族 歧视 良好 自我 感觉 中 结束 	885
16265742074	高高 在上 姿态 告诉 黑人 我 赐予 你 平等 毫无 自己人 的 情感 融入 其中 真正 受过 歧视 人 不会 仅仅 将 歧视 刻画 如此 浅薄 	760
16167781705	瞄准 并 不是 一部 有 温度 有 力量 影片 	296
14658462505	强行 搞 阶级 调和 强行 粉饰 Family value 	362
14445955825	俗套 的 主旋律 剧情 要说 新意 也 就是 颠倒 身份 资产阶级 黑人 兄弟 和 下层 无产阶级 白人 兄弟 打成 一片 	387
16275612214	最差 奥斯卡 是 撞车 影片 还 是 部 最 坏 的 奥斯卡 影片 	335
16275245214	瞄准 奥斯卡 影片 过分 追求 政治 正确 	335
14679676245	看似 种族 平权 其乐 融融 但 本质 上 依然 是 白人 视角 的 政治 正确 	488
14629626245	隐藏 种族 平权 下 的 根深 蒂固 种族 歧视 	488
16918609694	充满 歧视 偏见 没有 包容 实在 太 可怕 了 	625
16393201524	四平八稳 片子 精致 套路 一路 想到 通俗 剧情 起伏 主要 演员 明 知道 屡试不爽 美式 套路 微微 感动 也许 好莱坞 厉害 地方 	739
16593984674	艺术 虚构 夸张 听说 真人 后代 对此 意见 争论 艺术作品 历史 以为 无可厚非 	551
16942434683	充满 目的性 乏味 毫无 生气 可言 我 相信 黑人 或许 在 美国 受到 了 这样 或 那样 的 充满 歧视 但 正如 司机 所说 世界 是 复杂 的 远 比 这 愚蠢 的 电影 复杂 两位 男 演员 演 得 挺好 女主 一般 	524
16312390175	视听 平庸 意识 形态 保守 毫无 意境 	837
14666969315	和 雪利 博士 写 家书 一样 平庸 得 让 人 愤怒 	242
15405704315	瞄准 就是 一个 很 一般 的 友情 故事 罢了 跟 化解 种族 矛盾 和 偏见 没 什么 关系 	365
16170053135	剧作 点 妻子 接电话 电话 内容 全部 隐掉 呈现 妻子 表演 描写 夫妻间 感情 点 分钟 出现 核心 道具 绿皮书 点 公路 片 类型 点 分钟 音乐 镜头 欢笑 人们 摇 孤寂 一人 点 多来 一条 书信 线 一条 情感 变化 线 点 分钟 小人物 反击 点 分钟 黑人 扳回 一局 点 分钟 意大利人 解决问题 独特 方式 点 分钟 敞开 心扉 点 黑人 白人 平等 点 一起 写信 推进 故事 情感 段落 可视化 写信 点 重音 黑人 拒 点 分钟 二人 出现 矛盾 点 分钟 雨中 吐露 真心 点 分钟 黑人 白人 差异 上升 兄弟 情来 化解 点 黑人 白人 开车 反转 	349
16145473335	维果 莫滕森 人 设太讨 喜 爱 吃 人 品格 太 差 更大 惊喜 马赫 沙拉 阿里 既要 演得 黑不白 还要 总有 孤独 灵魂 迈出 第一步 温暖 圣诞 颂歌 	163
16518738345	工整 小 作文 没错 了 没有 亮点 波折 也 不 波折 无法 打动 人 	321
16518368345	平庸 保守 俗套 	621
16851661264	不是 抨击 瞄准个 片 如何 只是 瞄准么 为了 拿奖 处处 投机 取巧 地 设置 不 嫌 整个 行业 的 风向 内卷 么 	407
16513338345	全片 白人 视角 	386
16513448345	白人 视角 种族 歧视 乏味 无 新意 	686
16537448345	缺乏 意境 手法 老套 	686
